"sid","cid","vid","county_name","vote_type","county_fips"
2,28,1,"CHEROKEE","absentee","13057"
2,28,2,"CHEROKEE","early","13057"
2,28,3,"CHEROKEE","electionday","13057"
2,28,4,"CHEROKEE","provisional","13057"
2,29,1,"CLARKE","absentee","13059"
2,29,2,"CLARKE","early","13059"
2,29,3,"CLARKE","electionday","13059"
2,29,4,"CLARKE","provisional","13059"
2,30,1,"CLAY","absentee","13061"
2,30,2,"CLAY","early","13061"
2,30,3,"CLAY","electionday","13061"
2,30,4,"CLAY","provisional","13061"
2,31,1,"CLAYTON","absentee","13063"
2,31,2,"CLAYTON","early","13063"
2,31,3,"CLAYTON","electionday","13063"
2,31,4,"CLAYTON","provisional","13063"
2,32,1,"CLINCH","absentee","13065"
2,32,2,"CLINCH","early","13065"
2,32,3,"CLINCH","electionday","13065"
2,32,4,"CLINCH","provisional","13065"
2,33,1,"COBB","absentee","13067"
2,33,2,"COBB","early","13067"
2,33,3,"COBB","electionday","13067"
2,33,4,"COBB","provisional","13067"
2,34,1,"COFFEE","absentee","13069"
2,34,2,"COFFEE","early","13069"
2,34,3,"COFFEE","electionday","13069"
2,34,4,"COFFEE","provisional","13069"
2,35,1,"COLQUITT","absentee","13071"
2,35,2,"COLQUITT","early","13071"
2,35,3,"COLQUITT","electionday","13071"
2,35,4,"COLQUITT","provisional","13071"
2,36,1,"COLUMBIA","absentee","13073"
2,36,2,"COLUMBIA","early","13073"
2,36,3,"COLUMBIA","electionday","13073"
2,36,4,"COLUMBIA","provisional","13073"
2,37,1,"COOK","absentee","13075"
2,37,2,"COOK","early","13075"
2,37,3,"COOK","electionday","13075"
2,37,4,"COOK","provisional","13075"
2,38,1,"COWETA","absentee","13077"
2,38,2,"COWETA","early","13077"
2,38,3,"COWETA","electionday","13077"
2,38,4,"COWETA","provisional","13077"
2,39,1,"CRAWFORD","absentee","13079"
2,39,2,"CRAWFORD","early","13079"
2,39,3,"CRAWFORD","electionday","13079"
2,39,4,"CRAWFORD","provisional","13079"
2,40,1,"CRISP","absentee","13081"
2,40,2,"CRISP","early","13081"
2,40,3,"CRISP","electionday","13081"
2,40,4,"CRISP","provisional","13081"
2,41,1,"DADE","absentee","13083"
2,41,2,"DADE","early","13083"
2,41,3,"DADE","electionday","13083"
2,41,4,"DADE","provisional","13083"
2,42,1,"DAWSON","absentee","13085"
2,42,2,"DAWSON","early","13085"
2,42,3,"DAWSON","electionday","13085"
2,42,4,"DAWSON","provisional","13085"
2,43,1,"DEKALB","absentee","13089"
2,43,2,"DEKALB","early","13089"
2,43,3,"DEKALB","electionday","13089"
2,43,4,"DEKALB","provisional","13089"
2,44,1,"DECATUR","absentee","13087"
2,44,2,"DECATUR","early","13087"
2,44,3,"DECATUR","electionday","13087"
2,44,4,"DECATUR","provisional","13087"
2,45,1,"DODGE","absentee","13091"
2,45,2,"DODGE","early","13091"
2,45,3,"DODGE","electionday","13091"
2,45,4,"DODGE","provisional","13091"
2,46,1,"DOOLY","absentee","13093"
2,46,2,"DOOLY","early","13093"
2,46,3,"DOOLY","electionday","13093"
2,46,4,"DOOLY","provisional","13093"
2,47,1,"DOUGHERTY","absentee","13095"
2,47,2,"DOUGHERTY","early","13095"
2,47,3,"DOUGHERTY","electionday","13095"
2,47,4,"DOUGHERTY","provisional","13095"
