"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,16,41,329,1,512,296,194,22
0,16,41,330,1,261,156,96,9
0,16,42,331,1,812,688,104,20
0,16,43,332,1,177,19,139,19
0,16,43,333,1,306,19,262,25
0,16,43,334,1,260,24,214,22
0,16,43,335,1,141,26,97,18
0,16,43,336,1,198,123,56,19
0,16,43,337,1,104,47,36,21
0,16,44,338,1,172,152,19,1
0,16,44,339,1,119,105,13,1
0,16,44,340,1,136,123,12,1
0,16,45,341,1,660,584,58,18
0,16,45,342,1,2572,2059,425,88
0,16,45,343,1,8101,6305,1563,233
0,16,45,344,1,334,267,59,8
0,16,45,345,1,1649,1430,178,41
0,16,45,346,1,596,488,84,24
0,16,45,347,1,859,739,97,23
0,16,45,348,1,279,238,35,6
0,16,46,349,1,205,129,64,12
0,16,46,350,1,243,146,84,13
0,16,46,351,1,217,122,91,4
0,16,46,352,1,216,126,79,11
0,16,46,353,1,207,129,74,4
0,16,47,354,1,1098,693,375,30
0,16,47,355,1,1711,1109,546,56
0,16,47,356,1,1179,782,360,37
0,16,47,357,1,1019,749,242,28
0,16,47,358,1,1157,748,361,48
0,16,47,359,1,837,594,222,21
0,16,47,360,1,288,242,41,5
0,16,47,361,1,197,152,37,8
0,16,47,362,1,440,316,113,11
0,16,47,363,1,771,604,147,20
0,16,47,364,1,510,436,68,6
0,16,47,365,1,752,569,164,19
0,16,48,366,1,758,564,176,18
0,16,48,367,1,198,144,50,4
0,16,48,368,1,218,122,91,5
0,16,49,369,1,211,150,59,2
0,16,49,370,1,416,257,144,15
0,16,49,371,1,810,476,306,28
0,16,49,372,1,421,218,186,17
0,16,49,373,1,445,273,164,8
0,16,49,374,1,217,143,68,6
0,16,49,375,1,200,118,76,6
0,16,49,376,1,138,89,45,4
0,16,49,377,1,97,60,34,3
0,16,49,378,1,522,343,166,13
0,16,49,379,1,255,151,94,10
0,16,49,380,1,404,244,151,9
0,16,50,381,1,3223,2259,877,87
0,16,50,382,1,1560,1065,456,39
0,16,51,383,1,487,383,95,9
0,16,51,384,1,548,451,82,15
0,16,51,385,1,1069,878,166,25
0,16,51,386,1,284,233,46,5
0,16,51,387,1,4052,2734,1144,174
0,16,51,388,1,4255,2991,1143,121
0,16,51,389,1,4474,2848,1422,204
0,16,51,390,1,6550,4371,1946,233
0,16,51,391,1,892,688,180,24
0,16,51,392,1,796,653,129,14
0,16,51,393,1,189,147,41,1
0,16,51,394,1,1086,829,227,30
0,16,51,395,1,276,176,88,12
0,16,51,396,1,629,439,160,30
0,16,51,397,1,254,192,54,8
0,16,51,398,1,483,405,64,14
0,16,51,399,1,293,244,48,1
0,16,51,400,1,803,632,145,26
0,16,51,401,1,826,680,113,33
0,16,52,402,1,366,319,42,5
0,16,52,403,1,264,212,50,2
0,16,52,404,1,268,222,38,8
0,16,52,405,1,308,237,65,6
0,16,52,406,1,912,698,199,15
0,16,52,407,1,256,205,48,3
0,16,53,408,1,1773,1574,148,51
0,16,53,409,1,233,209,16,8
0,16,53,410,1,1951,1652,241,58
0,16,53,411,1,147,124,22,1
0,16,53,412,1,317,240,66,11
0,16,53,413,1,2259,1803,371,85
0,16,53,414,1,1723,1368,300,55
0,16,53,415,1,361,320,33,8
0,16,53,416,1,459,353,87,19
0,16,53,417,1,1187,1050,122,15
0,16,53,418,1,196,161,28,7
0,16,53,419,1,191,152,36,3
0,16,53,420,1,2510,1937,495,78
0,16,53,421,1,338,273,60,5
0,16,53,422,1,689,523,144,22
