"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,22,5,132,1,367,250,113,4
0,22,5,133,1,551,378,161,12
0,22,5,134,1,373,279,92,2
0,22,5,135,1,720,557,157,6
0,22,5,136,1,579,367,200,12
0,22,5,137,1,470,327,134,9
0,22,5,138,1,441,287,145,9
0,22,5,139,1,556,426,121,9
0,22,5,140,1,571,386,180,5
0,22,5,141,1,457,350,99,8
0,22,5,142,1,540,398,136,6
0,22,5,143,1,355,232,119,4
0,22,5,144,1,555,354,194,7
0,22,5,145,1,669,435,222,12
0,22,6,146,1,627,347,267,13
0,22,6,147,1,375,80,283,12
0,22,6,148,1,211,65,138,8
0,22,6,149,1,436,78,350,8
0,22,6,150,1,579,174,392,13
0,22,6,151,1,842,348,480,14
0,22,6,152,1,141,50,86,5
0,22,6,153,1,326,24,296,6
0,22,6,154,1,316,99,210,7
0,22,6,155,1,297,100,194,3
0,22,6,156,1,326,125,189,12
0,22,6,157,1,209,107,98,4
0,22,6,158,1,340,123,203,14
0,22,6,159,1,280,85,192,3
0,22,6,160,1,748,351,381,16
0,22,6,161,1,322,163,157,2
0,22,6,162,1,330,142,181,7
0,22,6,163,1,450,164,266,20
0,22,6,164,1,534,244,280,10
0,22,6,165,1,266,147,113,6
0,22,6,166,1,412,202,203,7
0,22,6,167,1,446,211,227,8
0,22,6,168,1,479,246,220,13
0,22,6,169,1,473,236,230,7
0,22,6,170,1,800,422,363,15
0,22,6,171,1,287,183,100,4
0,22,6,172,1,225,152,68,5
0,22,6,173,1,469,322,142,5
0,22,6,174,1,550,346,199,5
0,22,6,175,1,808,554,237,17
0,22,6,176,1,533,309,221,3
0,22,6,177,1,349,185,159,5
0,22,6,178,1,645,360,275,10
0,22,6,179,1,347,214,127,6
0,22,6,180,1,540,270,259,11
0,22,6,181,1,569,314,248,7
0,22,6,182,1,595,341,244,10
0,22,6,183,1,869,479,376,14
0,22,6,184,1,603,376,213,14
0,22,6,185,1,481,274,200,7
0,22,6,186,1,578,363,198,17
0,22,6,187,1,1056,694,354,8
0,22,6,188,1,578,379,193,6
0,22,6,189,1,336,249,83,4
0,22,6,190,1,1069,788,264,17
0,22,6,191,1,172,91,80,1
0,22,6,192,1,589,489,96,4
0,22,6,193,1,507,422,83,2
0,22,6,194,1,687,480,197,10
0,22,6,195,1,531,371,151,9
0,22,6,196,1,587,412,169,6
0,22,6,197,1,688,450,230,8
0,22,6,198,1,717,531,172,14
0,22,6,199,1,382,280,96,6
0,22,6,200,1,373,312,55,6
0,22,6,201,1,1157,844,295,18
0,22,6,202,1,472,311,149,12
0,22,6,203,1,462,316,133,13
0,22,6,204,1,694,251,432,11
0,22,6,205,1,756,532,212,12
0,22,6,206,1,649,442,199,8
0,22,6,207,1,872,661,196,15
0,22,6,208,1,809,564,230,15
0,22,6,209,1,670,483,175,12
0,22,6,210,1,471,342,126,3
0,22,6,211,1,487,388,95,4
0,22,6,212,1,555,412,136,7
0,22,6,213,1,628,240,370,18
0,22,6,214,1,636,241,383,12
0,22,6,215,1,337,203,133,1
0,22,6,216,1,420,168,242,10
0,22,7,217,1,264,226,37,1
0,22,7,218,1,376,301,68,7
0,22,7,219,1,256,198,57,1
0,22,7,220,1,331,248,76,7
0,22,7,221,1,362,296,62,4
0,22,7,222,1,321,240,76,5
0,22,7,223,1,333,281,49,3
0,22,7,224,1,192,150,37,5
0,22,7,225,1,290,224,63,3
0,22,7,226,1,246,200,43,3
0,22,8,227,1,161,128,32,1
0,22,8,228,1,119,82,34,3
0,22,8,229,1,429,340,83,6
0,22,8,230,1,476,371,98,7
0,22,8,231,1,254,191,62,1
0,22,8,232,1,324,248,73,3
0,22,8,233,1,573,487,78,8
0,22,8,234,1,327,275,49,3
0,22,8,235,1,346,268,68,10
0,22,8,236,1,260,205,53,2
0,22,8,237,1,96,84,11,1
