"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,19,2,99,1,1457,858,580,19
0,19,2,100,1,1103,668,417,18
0,19,2,101,1,1250,881,355,14
0,19,2,102,1,576,303,272,1
0,19,2,103,1,902,683,206,13
0,19,2,104,1,780,487,279,14
0,19,2,105,1,710,485,217,8
0,19,3,106,1,660,109,544,7
0,19,3,107,1,639,13,614,12
0,19,3,108,1,358,132,224,2
0,19,3,109,1,716,66,645,5
0,19,3,110,1,0,0,0,0
0,19,3,111,1,0,0,0,0
0,19,3,112,1,206,44,161,1
0,19,3,113,1,8,4,4,0
0,19,3,114,1,253,174,77,2
0,19,3,115,1,170,99,65,6
0,19,3,116,1,583,194,384,5
0,19,4,117,1,1058,623,421,14
0,19,4,118,1,1051,736,297,18
0,19,4,119,1,1026,683,322,21
0,19,4,120,1,1804,1096,678,30
0,19,4,121,1,516,191,313,12
0,19,4,122,1,671,304,359,8
0,19,4,123,1,674,117,552,5
0,19,4,124,1,1358,352,988,18
0,19,4,125,1,754,148,603,3
0,19,4,126,1,1330,786,514,30
0,19,4,127,1,660,208,447,5
0,19,4,128,1,519,239,273,7
0,19,4,129,1,332,300,31,1
0,19,4,130,1,1340,959,362,19
0,19,4,131,1,1311,941,345,25
0,19,4,132,1,1475,1059,387,29
0,19,4,133,1,561,471,85,5
0,19,4,134,1,475,167,305,3
0,19,4,135,1,619,435,179,5
0,19,4,136,1,2007,1573,401,33
0,19,4,137,1,1017,818,188,11
0,19,4,138,1,1903,1414,472,17
0,19,4,139,1,2147,1504,614,29
0,19,4,140,1,2049,1367,645,37
0,19,4,141,1,425,229,190,6
0,19,4,142,1,2382,1688,653,41
0,19,4,143,1,875,569,289,17
0,19,4,144,1,766,691,70,5
0,19,4,145,1,1220,899,302,19
0,19,4,146,1,1506,921,566,19
0,19,4,147,1,1620,1180,418,22
0,19,4,148,1,107,72,35,0
0,19,4,149,1,229,159,66,4
0,19,4,150,1,1270,931,322,17
0,19,4,151,1,1006,805,188,13
0,19,4,152,1,1122,892,215,15
0,19,4,153,1,1265,999,240,26
0,19,4,154,1,738,625,111,2
0,19,4,155,1,1547,1017,514,16
0,19,4,156,1,834,515,311,8
0,19,4,157,1,1848,1418,408,22
0,19,4,158,1,981,768,205,8
0,19,4,159,1,1475,1032,429,14
0,19,4,160,1,1972,1377,561,34
0,19,4,161,1,450,391,55,4
0,19,4,162,1,360,296,59,5
0,19,4,163,1,1032,810,209,13
0,19,4,164,1,1373,980,369,24
0,19,4,165,1,3464,2649,757,58
0,19,4,166,1,1111,921,175,15
0,19,4,167,1,988,851,132,5
0,19,4,168,1,741,513,207,21
0,19,4,169,1,1746,1085,644,17
0,19,4,170,1,521,389,121,11
0,19,4,171,1,1895,1340,533,22
0,19,4,172,1,563,401,158,4
0,19,4,173,1,1917,1517,369,31
0,19,4,174,1,1436,931,495,10
0,19,4,175,1,1623,1180,420,23
0,19,4,176,1,538,447,84,7
0,19,4,177,1,2173,1052,1059,62
0,19,4,178,1,659,494,151,14
0,19,4,179,1,1786,1380,388,18
0,19,4,180,1,2470,1802,632,36
0,19,4,181,1,145,97,45,3
0,19,4,182,1,996,777,207,12
0,19,4,183,1,619,463,151,5
0,19,4,184,1,617,504,109,4
0,19,4,185,1,2054,1540,487,27
0,19,4,186,1,659,199,447,13
0,19,4,187,1,658,581,68,9
0,19,4,188,1,1931,1575,329,27
0,19,4,189,1,550,463,84,3
0,19,4,190,1,1438,1058,367,13
0,19,4,191,1,608,488,112,8
0,19,4,192,1,703,388,302,13
0,19,4,193,1,1362,1110,231,21
0,19,4,194,1,429,311,115,3
0,19,4,195,1,2418,1928,450,40
0,19,4,196,1,1695,1249,419,27
0,19,4,197,1,1903,1570,298,35
0,19,4,198,1,617,557,57,3
0,19,5,199,1,144,97,47,0
0,19,5,200,1,1223,242,969,12
0,19,5,201,1,243,160,81,2
0,19,5,202,1,517,294,220,3
0,19,5,203,1,0,0,0,0
0,19,5,204,1,10,4,5,1
0,19,5,205,1,111,39,70,2
