"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,1,22,181,1,130,76,52,2
0,1,22,182,1,91,47,44,0
0,1,22,183,1,248,111,132,5
0,1,22,184,1,275,131,140,4
0,1,22,185,1,317,145,170,2
0,1,22,186,1,239,106,132,1
0,1,22,187,1,379,189,184,6
0,1,22,188,1,148,74,73,1
0,1,23,189,2,3354,782,2546,26
0,1,23,189,3,1747,670,1064,13
0,1,23,189,4,0,0,0,0
0,1,23,190,1,467,260,202,5
0,1,23,191,1,328,197,125,6
0,1,23,192,1,528,353,169,6
0,1,23,193,1,471,268,201,2
0,1,23,194,1,391,251,133,7
0,1,23,195,1,355,174,179,2
0,1,23,196,1,279,145,128,6
0,1,23,197,1,487,255,227,5
0,1,24,198,1,693,466,226,1
0,1,24,199,2,0,0,0,0
0,1,24,199,3,1422,703,703,16
0,1,24,199,4,0,0,0,0
0,1,24,200,1,687,451,232,4
0,1,24,201,1,442,288,152,2
0,1,24,202,1,444,273,169,2
0,1,24,203,1,858,627,226,5
0,1,24,204,1,489,331,154,4
0,1,24,205,1,226,150,75,1
0,1,25,206,1,496,301,191,4
0,1,25,207,1,531,320,207,4
0,1,25,208,1,283,198,81,4
0,1,25,209,1,519,334,179,6
0,1,25,210,2,2275,664,1588,23
0,1,25,210,3,1335,637,690,8
0,1,25,210,4,216,133,80,3
0,1,25,211,1,377,221,153,3
0,1,25,212,1,236,149,83,4
0,1,25,213,1,267,170,95,2
0,1,25,214,1,471,294,166,11
0,1,26,215,1,802,579,215,8
0,1,26,216,2,1,1,0,0
0,1,26,216,3,1794,892,894,8
0,1,26,216,4,0,0,0,0
0,1,26,217,1,531,358,171,2
0,1,26,218,1,512,350,157,5
0,1,26,219,1,579,413,164,2
0,1,26,220,1,493,350,133,10
0,1,26,221,1,598,428,168,2
0,1,26,222,1,480,349,130,1
0,1,27,223,1,506,323,180,3
0,1,27,224,1,393,280,110,3
0,1,27,225,2,2985,799,2157,29
0,1,27,225,3,1647,744,894,9
0,1,27,225,4,246,157,89,0
0,1,27,226,1,190,117,70,3
0,1,27,227,1,514,359,148,7
0,1,27,228,1,843,555,276,12
0,1,27,229,1,587,395,186,6
0,1,27,230,1,575,373,192,10
0,1,28,231,2,3432,1190,2214,28
0,1,28,231,3,1804,978,819,7
0,1,28,231,4,0,0,0,0
