"sid","cid","vid","county_name","vote_type","county_fips"
5,63,3,"WASHINGTON","provisional","42125"
5,64,1,"WAYNE","absentee","42127"
5,64,2,"WAYNE","electionday","42127"
5,64,3,"WAYNE","provisional","42127"
5,65,1,"WESTMORELAND","absentee","42129"
5,65,2,"WESTMORELAND","electionday","42129"
5,65,3,"WESTMORELAND","provisional","42129"
5,66,1,"WYOMING","absentee","42131"
5,66,2,"WYOMING","electionday","42131"
5,66,3,"WYOMING","provisional","42131"
5,67,1,"YORK","absentee","42133"
5,67,2,"YORK","electionday","42133"
5,67,3,"YORK","provisional","42133"
