"time_offset_ms","sid","cid","pid","vid","tally","votes_bidenj","votes_trumpd","votes_others"
0,11,2,147,1,1450,531,887,32
0,11,2,148,1,1987,737,1203,47
0,11,2,149,1,2046,623,1373,50
0,11,2,150,1,1976,621,1298,57
0,11,2,151,1,1442,507,903,32
0,11,2,152,1,1789,623,1136,30
0,11,2,153,1,229,152,67,10
0,11,2,154,1,1220,587,596,37
0,11,2,155,1,1346,578,740,28
0,11,2,156,1,2063,946,1063,54
0,11,2,157,1,1555,733,785,37
0,11,2,158,1,2497,1279,1160,58
0,11,2,159,1,1220,617,579,24
0,11,2,160,1,2472,1111,1303,58
0,11,2,161,1,2294,1108,1125,61
0,11,2,162,1,2234,694,1490,50
0,11,2,163,1,1276,441,797,38
0,11,2,164,1,1927,472,1418,37
0,11,2,165,1,1062,282,765,15
0,11,2,166,1,1763,560,1175,28
0,11,2,167,1,1573,449,1095,29
0,11,2,168,1,1578,447,1085,46
0,11,2,169,1,1034,321,696,17
0,11,2,170,1,2988,1210,1695,83
0,11,2,171,1,901,317,572,12
0,11,2,172,1,1515,498,993,24
0,11,2,173,1,2904,1073,1771,60
0,11,2,174,1,3091,1361,1661,69
0,11,2,175,1,1158,467,656,35
0,11,2,176,1,1929,899,979,51
0,11,2,177,1,1944,802,1081,61
0,11,2,178,1,2333,705,1574,54
0,11,2,179,1,2058,601,1421,36
0,11,2,180,1,962,536,408,18
0,11,2,181,1,1062,602,433,27
0,11,2,182,1,1796,1033,720,43
0,11,3,183,1,64,15,46,3
0,11,3,184,1,270,49,215,6
0,11,3,185,1,433,124,302,7
0,11,3,186,1,971,281,671,19
0,11,3,187,1,74,30,44,0
0,11,3,188,1,153,55,97,1
0,11,3,189,1,136,51,82,3
0,11,3,190,1,770,267,493,10
0,11,3,191,1,166,49,112,5
0,11,3,192,1,1634,632,960,42
0,11,3,193,1,1551,691,821,39
0,11,3,194,1,2052,798,1204,50
0,11,3,195,1,758,264,485,9
0,11,3,196,1,439,107,323,9
0,11,3,197,1,0,0,0,0
0,11,3,198,1,90,40,48,2
0,11,3,199,1,1121,354,746,21
0,11,3,200,1,157,37,118,2
0,11,3,201,1,80,36,42,2
0,11,3,202,1,600,131,453,16
0,11,3,203,1,221,71,145,5
0,11,3,204,1,122,45,77,0
0,11,3,205,1,451,122,328,1
0,11,3,206,1,331,113,215,3
0,11,3,207,1,1078,377,685,16
0,11,3,208,1,374,141,222,11
0,11,3,209,1,324,109,208,7
0,11,3,210,1,1151,409,726,16
0,11,3,211,1,223,120,101,2
0,11,3,212,1,60,30,30,0
0,11,3,213,1,534,125,398,11
0,11,3,214,1,99,55,41,3
0,11,3,215,1,54,12,41,1
0,11,3,216,1,379,115,258,6
0,11,3,217,1,108,58,44,6
0,11,3,218,1,308,53,248,7
0,11,3,219,1,108,39,66,3
0,11,3,220,1,190,55,130,5
0,11,3,221,1,273,53,214,6
0,11,3,222,1,51,11,40,0
0,11,3,223,1,209,32,177,0
0,11,3,224,1,332,144,181,7
0,11,3,225,1,273,65,204,4
0,11,3,226,1,156,50,102,4
0,11,3,227,1,48,23,25,0
0,11,3,228,1,232,120,111,1
0,11,3,229,1,32,7,25,0
0,11,3,230,1,161,24,134,3
0,11,4,231,1,119,70,48,1
0,11,4,232,1,16,5,10,1
0,11,4,233,1,1723,686,983,54
0,11,4,234,1,984,577,353,54
0,11,4,235,1,1204,673,502,29
0,11,4,236,1,1142,582,527,33
0,11,4,237,1,629,295,305,29
0,11,4,238,1,1494,829,608,57
0,11,4,239,1,1651,833,773,45
