"sid","cid","vid","county_name","vote_type","county_fips"
17,23,1,"ELLIS","absentee","40045"
17,23,2,"ELLIS","early","40045"
17,23,3,"ELLIS","electionday","40045"
17,24,1,"GARFIELD","absentee","40047"
17,24,2,"GARFIELD","early","40047"
17,24,3,"GARFIELD","electionday","40047"
17,25,1,"GARVIN","absentee","40049"
17,25,2,"GARVIN","early","40049"
17,25,3,"GARVIN","electionday","40049"
17,26,1,"GRADY","absentee","40051"
17,26,2,"GRADY","early","40051"
17,26,3,"GRADY","electionday","40051"
17,27,1,"GRANT","absentee","40053"
17,27,2,"GRANT","early","40053"
17,27,3,"GRANT","electionday","40053"
17,28,1,"GREER","absentee","40055"
17,28,2,"GREER","early","40055"
17,28,3,"GREER","electionday","40055"
17,29,1,"HARMON","absentee","40057"
17,29,2,"HARMON","early","40057"
17,29,3,"HARMON","electionday","40057"
17,30,1,"HARPER","absentee","40059"
17,30,2,"HARPER","early","40059"
17,30,3,"HARPER","electionday","40059"
17,31,1,"HASKELL","absentee","40061"
17,31,2,"HASKELL","early","40061"
17,31,3,"HASKELL","electionday","40061"
17,32,1,"HUGHES","absentee","40063"
17,32,2,"HUGHES","early","40063"
17,32,3,"HUGHES","electionday","40063"
17,33,1,"JACKSON","absentee","40065"
17,33,2,"JACKSON","early","40065"
17,33,3,"JACKSON","electionday","40065"
17,34,1,"JEFFERSON","absentee","40067"
17,34,2,"JEFFERSON","early","40067"
17,34,3,"JEFFERSON","electionday","40067"
17,35,1,"JOHNSTON","absentee","40069"
17,35,2,"JOHNSTON","early","40069"
17,35,3,"JOHNSTON","electionday","40069"
17,36,1,"KAY","absentee","40071"
17,36,2,"KAY","early","40071"
17,36,3,"KAY","electionday","40071"
17,37,1,"KINGFISHER","absentee","40073"
17,37,2,"KINGFISHER","early","40073"
17,37,3,"KINGFISHER","electionday","40073"
17,38,1,"KIOWA","absentee","40075"
17,38,2,"KIOWA","early","40075"
17,38,3,"KIOWA","electionday","40075"
17,39,1,"LATIMER","absentee","40077"
17,39,2,"LATIMER","early","40077"
17,39,3,"LATIMER","electionday","40077"
17,40,1,"LE FLORE","absentee","40079"
17,40,2,"LE FLORE","early","40079"
17,40,3,"LE FLORE","electionday","40079"
17,41,1,"LINCOLN","absentee","40081"
17,41,2,"LINCOLN","early","40081"
17,41,3,"LINCOLN","electionday","40081"
17,42,1,"LOGAN","absentee","40083"
17,42,2,"LOGAN","early","40083"
17,42,3,"LOGAN","electionday","40083"
17,43,1,"LOVE","absentee","40085"
17,43,2,"LOVE","early","40085"
17,43,3,"LOVE","electionday","40085"
17,44,1,"MAJOR","absentee","40093"
17,44,2,"MAJOR","early","40093"
17,44,3,"MAJOR","electionday","40093"
17,45,1,"MARSHALL","absentee","40095"
17,45,2,"MARSHALL","early","40095"
17,45,3,"MARSHALL","electionday","40095"
17,46,1,"MAYES","absentee","40097"
17,46,2,"MAYES","early","40097"
