"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,17,7,86,3,815,661,146,8
0,17,7,87,1,11,9,2,0
0,17,7,87,2,19,17,1,1
0,17,7,87,3,354,287,61,6
0,17,7,88,1,106,53,52,1
0,17,7,88,2,110,89,20,1
0,17,7,88,3,790,664,118,8
0,17,7,89,1,37,13,23,1
0,17,7,89,2,83,59,22,2
0,17,7,89,3,471,385,72,14
0,17,7,90,1,91,45,45,1
0,17,7,90,2,138,113,25,0
0,17,7,90,3,714,560,134,20
0,17,7,91,1,35,20,15,0
0,17,7,91,2,78,66,11,1
0,17,7,91,3,582,506,66,10
0,17,7,92,1,2,2,0,0
0,17,7,92,2,20,19,1,0
0,17,7,92,3,171,128,41,2
0,17,7,93,1,209,116,91,2
0,17,7,93,2,308,243,57,8
0,17,7,93,3,1021,847,154,20
0,17,8,94,1,12,2,10,0
0,17,8,94,2,43,13,30,0
0,17,8,94,3,256,94,153,9
0,17,8,95,1,35,15,19,1
0,17,8,95,2,78,40,36,2
0,17,8,95,3,290,138,146,6
0,17,8,96,1,15,5,9,1
0,17,8,96,2,51,21,30,0
0,17,8,96,3,227,90,129,8
0,17,8,97,1,60,27,28,5
0,17,8,97,2,168,112,56,0
0,17,8,97,3,477,289,181,7
0,17,8,98,1,83,31,51,1
0,17,8,98,2,198,101,93,4
0,17,8,98,3,756,411,315,30
0,17,8,99,1,66,38,27,1
0,17,8,99,2,38,30,8,0
0,17,8,99,3,788,588,185,15
0,17,8,100,1,28,11,17,0
0,17,8,100,2,22,21,1,0
0,17,8,100,3,379,319,54,6
0,17,8,101,1,29,16,12,1
0,17,8,101,2,53,42,9,2
0,17,8,101,3,621,535,80,6
0,17,8,102,1,59,18,41,0
0,17,8,102,2,41,23,18,0
0,17,8,102,3,844,610,218,16
0,17,8,103,1,27,12,15,0
0,17,8,103,2,27,19,7,1
0,17,8,103,3,471,353,108,10
0,17,8,104,1,10,7,3,0
0,17,8,104,2,6,4,2,0
0,17,8,104,3,105,78,27,0
0,17,8,105,1,22,16,6,0
0,17,8,105,2,13,11,2,0
0,17,8,105,3,204,164,36,4
0,17,8,106,1,27,17,10,0
0,17,8,106,2,46,28,18,0
0,17,8,106,3,279,223,50,6
0,17,8,107,1,16,7,9,0
0,17,8,107,2,17,12,5,0
0,17,8,107,3,227,182,39,6
0,17,8,108,1,18,13,5,0
0,17,8,108,2,12,7,5,0
0,17,8,108,3,261,219,38,4
0,17,8,109,1,26,13,13,0
0,17,8,109,2,22,12,10,0
0,17,8,109,3,389,333,52,4
0,17,8,110,1,19,16,3,0
0,17,8,110,2,3,2,1,0
0,17,8,110,3,307,259,46,2
0,17,8,111,1,36,25,11,0
0,17,8,111,2,7,7,0,0
0,17,8,111,3,279,232,45,2
0,17,8,112,1,57,40,17,0
0,17,8,112,2,21,18,3,0
0,17,8,112,3,861,760,90,11
0,17,8,113,1,17,10,6,1
0,17,8,113,2,5,5,0,0
0,17,8,113,3,305,269,32,4
0,17,9,114,1,75,39,36,0
0,17,9,114,2,34,28,6,0
0,17,9,114,3,754,602,135,17
0,17,9,115,1,11,6,5,0
0,17,9,115,2,6,3,3,0
0,17,9,115,3,186,139,43,4
0,17,9,116,1,150,79,70,1
0,17,9,116,2,41,25,16,0
0,17,9,116,3,878,615,239,24
0,17,9,117,1,30,14,16,0
0,17,9,117,2,8,6,2,0
0,17,9,117,3,352,267,80,5
0,17,9,118,1,11,4,6,1
0,17,9,118,2,4,4,0,0
0,17,9,118,3,140,105,33,2
0,17,9,119,1,77,40,36,1
0,17,9,119,2,45,36,9,0
0,17,9,119,3,632,495,122,15
0,17,9,120,1,147,67,77,3
0,17,9,120,2,61,30,31,0
0,17,9,120,3,867,543,288,36
0,17,9,121,1,153,66,86,1
0,17,9,121,2,38,20,18,0
0,17,9,121,3,1131,826,276,29
0,17,9,122,1,1245,545,665,35
0,17,9,122,2,252,142,109,1
0,17,9,122,3,3412,2422,904,86
0,17,9,123,1,190,114,71,5
0,17,9,123,2,40,32,8,0
0,17,9,123,3,991,838,131,22
0,17,9,124,1,87,62,22,3
0,17,9,124,2,19,14,5,0
0,17,9,124,3,491,418,65,8
0,17,9,125,1,328,156,161,11
0,17,9,125,2,76,50,26,0
0,17,9,125,3,1007,753,215,39
0,17,9,126,1,283,124,152,7
0,17,9,126,2,60,30,29,1
0,17,9,126,3,1366,985,339,42
0,17,9,127,1,236,114,115,7
0,17,9,127,2,52,39,13,0
0,17,9,127,3,1128,808,278,42
0,17,9,128,1,8,1,7,0
0,17,9,128,2,0,0,0,0
0,17,9,128,3,44,27,17,0
0,17,9,129,1,192,96,90,6
0,17,9,129,2,40,32,8,0
0,17,9,129,3,580,458,108,14
0,17,9,130,1,230,117,106,7
0,17,9,130,2,77,57,19,1
0,17,9,130,3,909,685,197,27
0,17,9,131,1,248,111,133,4
0,17,9,131,2,46,28,17,1
0,17,9,131,3,939,706,198,35
0,17,9,132,1,496,219,261,16
0,17,9,132,2,125,95,29,1
0,17,9,132,3,1332,985,307,40
0,17,9,133,1,668,378,274,16
0,17,9,133,2,93,66,27,0
0,17,9,133,3,1159,898,229,32
0,17,9,134,1,489,225,237,27
0,17,9,134,2,104,62,42,0
0,17,9,134,3,1633,1180,413,40
0,17,9,135,1,277,150,119,8
0,17,9,135,2,39,26,12,1
0,17,9,135,3,974,725,206,43
0,17,9,136,1,621,322,288,11
0,17,9,136,2,98,61,37,0
0,17,9,136,3,1758,1338,373,47
0,17,9,137,1,295,126,162,7
0,17,9,137,2,56,36,20,0
0,17,9,137,3,1096,793,264,39
0,17,9,138,1,457,199,245,13
0,17,9,138,2,140,89,49,2
0,17,9,138,3,1353,986,319,48
0,17,9,139,1,342,167,172,3
0,17,9,139,2,85,54,31,0
0,17,9,139,3,1134,860,238,36
0,17,9,140,1,351,158,184,9
0,17,9,140,2,94,67,24,3
0,17,9,140,3,926,683,224,19
0,17,9,141,1,57,36,20,1
0,17,9,141,2,7,7,0,0
0,17,9,141,3,378,316,56,6
0,17,9,142,1,691,341,336,14
0,17,9,142,2,179,119,58,2
0,17,9,142,3,1788,1297,437,54
0,17,9,143,1,184,64,114,6
0,17,9,143,2,60,45,14,1
0,17,9,143,3,757,503,215,39
0,17,9,144,1,326,174,147,5
0,17,9,144,2,66,38,28,0
0,17,9,144,3,1052,868,147,37
0,17,9,145,1,502,267,219,16
0,17,9,145,2,101,75,25,1
0,17,9,145,3,1840,1437,347,56
0,17,9,146,1,266,159,98,9
0,17,9,146,2,56,35,20,1
0,17,9,146,3,1358,1069,248,41
0,17,9,147,1,958,470,463,25
0,17,9,147,2,250,185,64,1
0,17,9,147,3,947,748,178,21
0,17,9,148,1,285,152,126,7
0,17,9,148,2,43,33,10,0
0,17,9,148,3,1050,806,211,33
0,17,9,149,1,551,282,256,13
0,17,9,149,2,88,63,24,1
0,17,9,149,3,1852,1493,327,32
0,17,9,150,1,78,50,24,4
0,17,9,150,2,29,23,5,1
0,17,9,150,3,493,416,72,5
0,17,9,151,1,26,14,10,2
0,17,9,151,2,3,1,2,0
0,17,9,151,3,118,102,15,1
0,17,9,152,1,0,0,0,0
0,17,9,152,2,0,0,0,0
0,17,9,152,3,0,0,0,0
0,17,9,153,1,0,0,0,0
0,17,9,153,2,0,0,0,0
0,17,9,153,3,0,0,0,0
0,17,9,154,1,85,53,30,2
0,17,9,154,2,15,10,5,0
0,17,9,154,3,826,726,83,17
0,17,9,155,1,31,16,15,0
0,17,9,155,2,3,3,0,0
0,17,9,155,3,355,297,53,5
0,17,9,156,1,18,14,3,1
0,17,9,156,2,5,3,2,0
0,17,9,156,3,221,190,27,4
0,17,9,157,1,10,8,1,1
0,17,9,157,2,12,7,5,0
0,17,9,157,3,175,144,29,2
0,17,9,158,1,20,10,10,0
0,17,9,158,2,1,1,0,0
0,17,9,158,3,310,261,41,8
0,17,9,159,1,4,4,0,0
0,17,9,159,2,0,0,0,0
0,17,9,159,3,57,49,7,1
0,17,9,160,1,18,11,7,0
0,17,9,160,2,1,1,0,0
0,17,9,160,3,208,184,22,2
0,17,9,161,1,42,30,12,0
0,17,9,161,2,3,3,0,0
0,17,9,161,3,396,353,39,4
0,17,9,162,1,377,206,160,11
0,17,9,162,2,56,34,20,2
0,17,9,162,3,1890,1573,274,43
0,17,9,163,1,899,450,419,30
0,17,9,163,2,152,106,45,1
0,17,9,163,3,2709,2144,490,75
0,17,10,164,1,77,31,45,1
0,17,10,164,2,149,82,66,1
0,17,10,164,3,614,397,198,19
0,17,10,165,1,137,70,65,2
0,17,10,165,2,158,96,60,2
0,17,10,165,3,600,423,164,13
0,17,10,166,1,51,0,51,0
0,17,10,166,2,131,27,104,0
0,17,10,166,3,387,89,293,5
0,17,10,167,1,64,16,48,0
0,17,10,167,2,85,48,36,1
0,17,10,167,3,350,228,107,15
0,17,10,168,1,32,19,11,2
0,17,10,168,2,85,48,37,0
0,17,10,168,3,384,273,102,9
0,17,10,169,1,113,56,56,1
0,17,10,169,2,199,127,70,2
0,17,10,169,3,769,604,155,10
0,17,10,170,1,99,60,39,0
0,17,10,170,2,130,100,30,0
0,17,10,170,3,609,461,141,7
0,17,10,171,1,338,177,156,5
0,17,10,171,2,389,302,85,2
0,17,10,171,3,1363,1122,218,23
0,17,10,172,1,96,44,49,3
0,17,10,172,2,133,62,70,1
0,17,10,172,3,690,480,184,26
0,17,10,173,1,169,85,84,0
0,17,10,173,2,241,173,67,1
0,17,10,173,3,803,639,145,19
0,17,10,174,1,34,17,16,1
0,17,10,174,2,62,52,9,1
0,17,10,174,3,403,338,51,14
0,17,10,175,1,16,4,12,0
0,17,10,175,2,23,11,12,0
0,17,10,175,3,237,179,56,2
0,17,10,176,1,14,6,8,0
0,17,10,176,2,13,13,0,0
0,17,10,176,3,301,278,18,5
0,17,10,177,1,132,55,73,4
0,17,10,177,2,210,172,36,2
0,17,10,177,3,1218,1075,132,11
0,17,10,178,1,17,9,6,2
0,17,10,178,2,12,7,5,0
0,17,10,178,3,304,239,60,5
0,17,10,179,1,26,13,13,0
0,17,10,179,2,35,27,8,0
0,17,10,179,3,493,401,78,14
0,17,10,180,1,55,24,31,0
0,17,10,180,2,67,60,7,0
0,17,10,180,3,751,623,120,8
0,17,10,181,1,11,4,7,0
0,17,10,181,2,20,18,2,0
0,17,10,181,3,370,343,24,3
0,17,10,182,1,42,24,17,1
0,17,10,182,2,22,19,3,0
0,17,10,182,3,863,745,103,15
0,17,10,183,1,23,8,15,0
0,17,10,183,2,9,9,0,0
0,17,10,183,3,300,222,75,3
0,17,10,184,1,30,19,11,0
0,17,10,184,2,12,10,2,0
0,17,10,184,3,496,463,26,7
0,17,10,185,1,44,33,10,1
0,17,10,185,2,73,56,16,1
0,17,10,185,3,455,375,66,14
0,17,10,186,1,62,30,30,2
0,17,10,186,2,117,98,19,0
