"time_offset_ms","sid","cid","pid","vid","tally","votes_trumpd","votes_bidenj","votes_others"
0,20,12,99,1,253,179,68,6
0,20,13,100,1,426,297,123,6
0,20,13,101,1,396,250,134,12
0,20,13,102,1,1071,556,492,23
0,20,13,103,1,636,156,460,20
0,20,13,104,1,534,206,306,22
0,20,13,105,1,1525,547,934,44
0,20,13,106,1,1110,444,634,32
0,20,14,107,1,114,90,21,3
0,20,14,108,1,136,99,32,5
0,20,14,109,1,257,167,87,3
0,20,14,110,1,305,229,69,7
0,20,14,111,1,255,191,56,8
0,20,14,112,1,232,184,38,10
0,20,14,113,1,250,187,61,2
0,20,14,114,1,256,214,38,4
0,20,14,115,1,144,93,47,4
0,20,14,116,1,1139,807,306,26
0,20,14,117,1,560,339,206,15
0,20,14,118,1,770,522,230,18
0,20,14,119,1,805,558,228,19
0,20,14,120,1,956,558,358,40
0,20,14,121,1,677,444,215,18
0,20,14,122,1,425,242,165,18
0,20,14,123,1,1396,908,431,57
0,20,14,124,1,604,413,180,11
0,20,14,125,1,524,356,148,20
0,20,14,126,1,439,278,149,12
0,20,14,127,1,1376,951,387,38
0,20,14,128,1,1190,865,308,17
0,20,14,129,1,240,180,52,8
0,20,14,130,1,111,83,25,3
0,20,15,131,1,64,3,61,0
0,20,15,132,1,80,76,4,0
0,20,15,133,1,75,11,64,0
0,20,15,134,1,39,30,8,1
0,20,15,135,1,91,19,70,2
0,20,15,136,1,131,101,26,4
0,20,15,137,1,212,62,146,4
0,20,15,138,1,129,111,18,0
0,20,15,139,1,62,29,32,1
0,20,15,140,1,62,49,13,0
0,20,15,141,1,29,26,3,0
0,20,15,142,1,101,93,8,0
0,20,15,143,1,117,11,104,2
0,20,15,144,1,91,26,65,0
0,20,16,145,1,1137,863,249,25
0,20,16,146,1,177,146,26,5
0,20,16,147,1,211,150,59,2
0,20,16,148,1,472,341,129,2
0,20,16,149,1,752,523,212,17
0,20,16,150,1,416,260,146,10
0,20,16,151,1,247,160,80,7
0,20,16,152,1,499,312,175,12
0,20,16,153,1,1402,963,404,35
0,20,16,154,1,181,134,42,5
0,20,17,155,1,1364,1073,268,23
0,20,17,156,1,751,557,175,19
0,20,17,157,1,1432,912,491,29
0,20,17,158,1,1341,858,449,34
0,20,17,159,1,1056,677,355,24
0,20,17,160,1,1280,764,478,38
0,20,17,161,1,1230,772,432,26
0,20,18,162,1,246,148,96,2
0,20,18,163,1,277,185,86,6
0,20,18,164,1,163,105,55,3
0,20,18,165,1,198,125,73,0
0,20,18,166,1,194,134,59,1
0,20,18,167,1,305,158,143,4
0,20,18,168,1,188,122,64,2
0,20,18,169,1,132,82,45,5
0,20,18,170,1,232,161,70,1
0,20,18,171,1,104,76,28,0
0,20,18,172,1,234,156,77,1
0,20,18,173,1,228,129,92,7
0,20,18,174,1,210,126,79,5
0,20,18,175,1,253,162,85,6
0,20,19,176,1,169,117,51,1
0,20,19,177,1,329,241,81,7
0,20,19,178,1,187,136,46,5
0,20,19,179,1,214,130,74,10
0,20,19,180,1,202,139,62,1
0,20,19,181,1,205,158,42,5
0,20,19,182,1,310,237,70,3
0,20,19,183,1,303,235,65,3
0,20,19,184,1,193,141,50,2
0,20,19,185,1,238,165,68,5
0,20,20,186,1,46,42,2,2
0,20,20,187,1,381,270,99,12
0,20,20,188,1,65,48,17,0
0,20,20,189,1,144,119,24,1
0,20,20,190,1,290,33,250,7
0,20,20,191,1,66,10,54,2
0,20,20,192,1,76,28,47,1
0,20,20,193,1,109,14,91,4
0,20,20,194,1,263,90,167,6
0,20,20,195,1,328,60,261,7
0,20,20,196,1,198,76,119,3
0,20,21,197,1,613,466,132,15
0,20,21,198,1,267,261,6,0
0,20,21,199,1,222,195,26,1
0,20,21,200,1,206,186,19,1
0,20,21,201,1,178,149,24,5
0,20,21,202,1,221,211,9,1
0,20,22,203,1,478,355,118,5
0,20,22,204,1,398,306,86,6
0,20,22,205,1,312,256,51,5
0,20,22,206,1,268,199,60,9
0,20,22,207,1,374,302,67,5
0,20,22,208,1,155,120,35,0
0,20,23,209,1,147,131,12,4
0,20,23,210,1,203,158,41,4
0,20,23,211,1,590,472,102,16
0,20,23,212,1,472,294,160,18
0,20,23,213,1,509,326,167,16
0,20,23,214,1,450,270,161,19
0,20,23,215,1,361,226,124,11
0,20,23,216,1,1078,803,257,18
0,20,23,217,1,232,198,29,5
0,20,24,218,1,181,146,34,1
0,20,24,219,1,126,116,9,1
0,20,24,220,1,130,110,19,1
0,20,24,221,1,98,83,14,1
0,20,24,222,1,118,101,17,0
0,20,24,223,1,243,196,43,4
0,20,24,224,1,286,212,62,12
0,20,25,225,1,372,251,109,12
0,20,25,226,1,75,52,23,0
0,20,25,227,1,106,69,33,4
0,20,25,228,1,400,271,123,6
0,20,25,229,1,63,44,19,0
0,20,25,230,1,112,77,34,1
0,20,25,231,1,418,272,140,6
0,20,25,232,1,248,157,89,2
