"sid","cid","vid","county_name","vote_type","county_fips"
6,49,1,"EARLY","absentee","13099"
6,49,2,"EARLY","early","13099"
6,49,3,"EARLY","electionday","13099"
6,49,4,"EARLY","provisional","13099"
6,50,1,"ECHOLS","absentee","13101"
6,50,2,"ECHOLS","early","13101"
6,50,3,"ECHOLS","electionday","13101"
6,50,4,"ECHOLS","provisional","13101"
6,51,1,"EFFINGHAM","absentee","13103"
6,51,2,"EFFINGHAM","early","13103"
6,51,3,"EFFINGHAM","electionday","13103"
6,51,4,"EFFINGHAM","provisional","13103"
6,52,1,"ELBERT","absentee","13105"
6,52,2,"ELBERT","early","13105"
6,52,3,"ELBERT","electionday","13105"
6,52,4,"ELBERT","provisional","13105"
6,53,1,"EMANUEL","absentee","13107"
6,53,2,"EMANUEL","early","13107"
6,53,3,"EMANUEL","electionday","13107"
6,53,4,"EMANUEL","provisional","13107"
6,54,1,"EVANS","absentee","13109"
6,54,2,"EVANS","early","13109"
6,54,3,"EVANS","electionday","13109"
6,54,4,"EVANS","provisional","13109"
6,55,1,"FANNIN","absentee","13111"
6,55,2,"FANNIN","early","13111"
6,55,3,"FANNIN","electionday","13111"
6,55,4,"FANNIN","provisional","13111"
6,56,1,"FAYETTE","absentee","13113"
6,56,2,"FAYETTE","early","13113"
6,56,3,"FAYETTE","electionday","13113"
6,56,4,"FAYETTE","provisional","13113"
6,57,1,"FLOYD","absentee","13115"
6,57,2,"FLOYD","early","13115"
6,57,3,"FLOYD","electionday","13115"
6,57,4,"FLOYD","provisional","13115"
6,58,1,"FORSYTH","absentee","13117"
6,58,2,"FORSYTH","early","13117"
6,58,3,"FORSYTH","electionday","13117"
6,58,4,"FORSYTH","provisional","13117"
6,59,1,"FRANKLIN","absentee","13119"
6,59,2,"FRANKLIN","early","13119"
6,59,3,"FRANKLIN","electionday","13119"
6,59,4,"FRANKLIN","provisional","13119"
6,60,1,"FULTON","absentee","13121"
6,60,2,"FULTON","early","13121"
6,60,3,"FULTON","electionday","13121"
6,60,4,"FULTON","provisional","13121"
6,61,1,"GILMER","absentee","13123"
6,61,2,"GILMER","early","13123"
6,61,3,"GILMER","electionday","13123"
6,61,4,"GILMER","provisional","13123"
6,62,1,"GLASCOCK","absentee","13125"
6,62,2,"GLASCOCK","early","13125"
6,62,3,"GLASCOCK","electionday","13125"
6,62,4,"GLASCOCK","provisional","13125"
6,63,1,"GLYNN","absentee","13127"
6,63,2,"GLYNN","early","13127"
6,63,3,"GLYNN","electionday","13127"
6,63,4,"GLYNN","provisional","13127"
6,64,1,"GORDON","absentee","13129"
6,64,2,"GORDON","early","13129"
6,64,3,"GORDON","electionday","13129"
6,64,4,"GORDON","provisional","13129"
6,65,1,"GRADY","absentee","13131"
6,65,2,"GRADY","early","13131"
6,65,3,"GRADY","electionday","13131"
6,65,4,"GRADY","provisional","13131"
6,66,1,"GREENE","absentee","13133"
6,66,2,"GREENE","early","13133"
6,66,3,"GREENE","electionday","13133"
6,66,4,"GREENE","provisional","13133"
6,67,1,"GWINNETT","absentee","13135"
6,67,2,"GWINNETT","early","13135"
6,67,3,"GWINNETT","electionday","13135"
6,67,4,"GWINNETT","provisional","13135"
6,68,1,"HABERSHAM","absentee","13137"
6,68,2,"HABERSHAM","early","13137"
6,68,3,"HABERSHAM","electionday","13137"
6,68,4,"HABERSHAM","provisional","13137"
6,69,1,"HALL","absentee","13139"
6,69,2,"HALL","early","13139"
6,69,3,"HALL","electionday","13139"
6,69,4,"HALL","provisional","13139"
6,70,1,"HANCOCK","absentee","13141"
6,70,2,"HANCOCK","early","13141"
6,70,3,"HANCOCK","electionday","13141"
6,70,4,"HANCOCK","provisional","13141"
6,71,1,"HARALSON","absentee","13143"
6,71,2,"HARALSON","early","13143"
6,71,3,"HARALSON","electionday","13143"
6,71,4,"HARALSON","provisional","13143"
6,72,1,"HARRIS","absentee","13145"
6,72,2,"HARRIS","early","13145"
6,72,3,"HARRIS","electionday","13145"
6,72,4,"HARRIS","provisional","13145"
6,73,1,"HART","absentee","13147"
6,73,2,"HART","early","13147"
6,73,3,"HART","electionday","13147"
6,73,4,"HART","provisional","13147"
6,74,1,"HEARD","absentee","13149"
6,74,2,"HEARD","early","13149"
6,74,3,"HEARD","electionday","13149"
6,74,4,"HEARD","provisional","13149"
6,75,1,"HENRY","absentee","13151"
6,75,2,"HENRY","early","13151"
6,75,3,"HENRY","electionday","13151"
6,75,4,"HENRY","provisional","13151"
6,76,1,"HOUSTON","absentee","13153"
6,76,2,"HOUSTON","early","13153"
6,76,3,"HOUSTON","electionday","13153"
6,76,4,"HOUSTON","provisional","13153"
6,77,1,"IRWIN","absentee","13155"
6,77,2,"IRWIN","early","13155"
6,77,3,"IRWIN","electionday","13155"
6,77,4,"IRWIN","provisional","13155"
6,78,1,"JACKSON","absentee","13157"
6,78,2,"JACKSON","early","13157"
6,78,3,"JACKSON","electionday","13157"
6,78,4,"JACKSON","provisional","13157"
6,79,1,"JASPER","absentee","13159"
6,79,2,"JASPER","early","13159"
6,79,3,"JASPER","electionday","13159"
6,79,4,"JASPER","provisional","13159"
6,80,1,"JEFF_DAVIS","absentee","13161"
6,80,2,"JEFF_DAVIS","early","13161"
6,80,3,"JEFF_DAVIS","electionday","13161"
6,80,4,"JEFF_DAVIS","provisional","13161"
6,81,1,"JEFFERSON","absentee","13163"
6,81,2,"JEFFERSON","early","13163"
6,81,3,"JEFFERSON","electionday","13163"
6,81,4,"JEFFERSON","provisional","13163"
6,82,1,"JENKINS","absentee","13165"
6,82,2,"JENKINS","early","13165"
6,82,3,"JENKINS","electionday","13165"
6,82,4,"JENKINS","provisional","13165"
6,83,1,"JOHNSON","absentee","13167"
6,83,2,"JOHNSON","early","13167"
6,83,3,"JOHNSON","electionday","13167"
6,83,4,"JOHNSON","provisional","13167"
6,84,1,"JONES","absentee","13169"
6,84,2,"JONES","early","13169"
6,84,3,"JONES","electionday","13169"
6,84,4,"JONES","provisional","13169"
6,85,1,"LAMAR","absentee","13171"
6,85,2,"LAMAR","early","13171"
6,85,3,"LAMAR","electionday","13171"
6,85,4,"LAMAR","provisional","13171"
6,86,1,"LANIER","absentee","13173"
6,86,2,"LANIER","early","13173"
6,86,3,"LANIER","electionday","13173"
6,86,4,"LANIER","provisional","13173"
6,87,1,"LAURENS","absentee","13175"
6,87,2,"LAURENS","early","13175"
6,87,3,"LAURENS","electionday","13175"
6,87,4,"LAURENS","provisional","13175"
6,88,1,"LEE","absentee","13177"
6,88,2,"LEE","early","13177"
6,88,3,"LEE","electionday","13177"
6,88,4,"LEE","provisional","13177"
6,89,1,"LIBERTY","absentee","13179"
6,89,2,"LIBERTY","early","13179"
6,89,3,"LIBERTY","electionday","13179"
6,89,4,"LIBERTY","provisional","13179"
6,90,1,"LINCOLN","absentee","13181"
6,90,2,"LINCOLN","early","13181"
6,90,3,"LINCOLN","electionday","13181"
6,90,4,"LINCOLN","provisional","13181"
6,91,1,"LONG","absentee","13183"
6,91,2,"LONG","early","13183"
6,91,3,"LONG","electionday","13183"
6,91,4,"LONG","provisional","13183"
6,92,1,"LOWNDES","absentee","13185"
6,92,2,"LOWNDES","early","13185"
6,92,3,"LOWNDES","electionday","13185"
6,92,4,"LOWNDES","provisional","13185"
6,93,1,"LUMPKIN","absentee","13187"
6,93,2,"LUMPKIN","early","13187"
6,93,3,"LUMPKIN","electionday","13187"
6,93,4,"LUMPKIN","provisional","13187"
6,94,1,"MACON","absentee","13193"
6,94,2,"MACON","early","13193"
6,94,3,"MACON","electionday","13193"
6,94,4,"MACON","provisional","13193"
6,95,1,"MADISON","absentee","13195"
6,95,2,"MADISON","early","13195"
6,95,3,"MADISON","electionday","13195"
6,95,4,"MADISON","provisional","13195"
6,96,1,"MARION","absentee","13197"
6,96,2,"MARION","early","13197"
6,96,3,"MARION","electionday","13197"
6,96,4,"MARION","provisional","13197"
6,97,1,"MCDUFFIE","absentee","13189"
6,97,2,"MCDUFFIE","early","13189"
6,97,3,"MCDUFFIE","electionday","13189"
6,97,4,"MCDUFFIE","provisional","13189"
6,98,1,"MCINTOSH","absentee","13191"
6,98,2,"MCINTOSH","early","13191"
6,98,3,"MCINTOSH","electionday","13191"
6,98,4,"MCINTOSH","provisional","13191"
6,99,1,"MERIWETHER","absentee","13199"
6,99,2,"MERIWETHER","early","13199"
6,99,3,"MERIWETHER","electionday","13199"
6,99,4,"MERIWETHER","provisional","13199"
6,100,1,"MILLER","absentee","13201"
6,100,2,"MILLER","early","13201"
6,100,3,"MILLER","electionday","13201"
6,100,4,"MILLER","provisional","13201"
6,101,1,"MITCHELL","absentee","13205"
6,101,2,"MITCHELL","early","13205"
6,101,3,"MITCHELL","electionday","13205"
6,101,4,"MITCHELL","provisional","13205"
6,102,1,"MONROE","absentee","13207"
6,102,2,"MONROE","early","13207"
6,102,3,"MONROE","electionday","13207"
6,102,4,"MONROE","provisional","13207"
6,103,1,"MONTGOMERY","absentee","13209"
6,103,2,"MONTGOMERY","early","13209"
6,103,3,"MONTGOMERY","electionday","13209"
6,103,4,"MONTGOMERY","provisional","13209"
6,104,1,"MORGAN","absentee","13211"
6,104,2,"MORGAN","early","13211"
6,104,3,"MORGAN","electionday","13211"
6,104,4,"MORGAN","provisional","13211"
6,105,1,"MURRAY","absentee","13213"
6,105,2,"MURRAY","early","13213"
6,105,3,"MURRAY","electionday","13213"
6,105,4,"MURRAY","provisional","13213"
6,106,1,"MUSCOGEE","absentee","13215"
6,106,2,"MUSCOGEE","early","13215"
6,106,3,"MUSCOGEE","electionday","13215"
6,106,4,"MUSCOGEE","provisional","13215"
6,107,1,"NEWTON","absentee","13217"
6,107,2,"NEWTON","early","13217"
6,107,3,"NEWTON","electionday","13217"
6,107,4,"NEWTON","provisional","13217"
6,108,1,"OCONEE","absentee","13219"
6,108,2,"OCONEE","early","13219"
6,108,3,"OCONEE","electionday","13219"
6,108,4,"OCONEE","provisional","13219"
6,109,1,"OGLETHORPE","absentee","13221"
6,109,2,"OGLETHORPE","early","13221"
6,109,3,"OGLETHORPE","electionday","13221"
6,109,4,"OGLETHORPE","provisional","13221"
6,110,1,"PAULDING","absentee","13223"
6,110,2,"PAULDING","early","13223"
6,110,3,"PAULDING","electionday","13223"
6,110,4,"PAULDING","provisional","13223"
6,111,1,"PEACH","absentee","13225"
6,111,2,"PEACH","early","13225"
6,111,3,"PEACH","electionday","13225"
6,111,4,"PEACH","provisional","13225"
6,112,1,"PICKENS","absentee","13227"
6,112,2,"PICKENS","early","13227"
6,112,3,"PICKENS","electionday","13227"
6,112,4,"PICKENS","provisional","13227"
6,113,1,"PIERCE","absentee","13229"
6,113,2,"PIERCE","early","13229"
6,113,3,"PIERCE","electionday","13229"
6,113,4,"PIERCE","provisional","13229"
6,114,1,"PIKE","absentee","13231"
6,114,2,"PIKE","early","13231"
6,114,3,"PIKE","electionday","13231"
6,114,4,"PIKE","provisional","13231"
6,115,1,"POLK","absentee","13233"
6,115,2,"POLK","early","13233"
6,115,3,"POLK","electionday","13233"
6,115,4,"POLK","provisional","13233"
6,116,1,"PULASKI","absentee","13235"
6,116,2,"PULASKI","early","13235"
6,116,3,"PULASKI","electionday","13235"
6,116,4,"PULASKI","provisional","13235"
6,117,1,"PUTNAM","absentee","13237"
6,117,2,"PUTNAM","early","13237"
6,117,3,"PUTNAM","electionday","13237"
6,117,4,"PUTNAM","provisional","13237"
6,118,1,"QUITMAN","absentee","13239"
6,118,2,"QUITMAN","early","13239"
6,118,3,"QUITMAN","electionday","13239"
6,118,4,"QUITMAN","provisional","13239"
6,119,1,"RABUN","absentee","13241"
6,119,2,"RABUN","early","13241"
6,119,3,"RABUN","electionday","13241"
6,119,4,"RABUN","provisional","13241"
6,120,1,"RANDOLPH","absentee","13243"
6,120,2,"RANDOLPH","early","13243"
6,120,3,"RANDOLPH","electionday","13243"
6,120,4,"RANDOLPH","provisional","13243"
6,121,1,"RICHMOND","absentee","13245"
6,121,2,"RICHMOND","early","13245"
6,121,3,"RICHMOND","electionday","13245"
6,121,4,"RICHMOND","provisional","13245"
6,122,1,"ROCKDALE","absentee","13247"
6,122,2,"ROCKDALE","early","13247"
6,122,3,"ROCKDALE","electionday","13247"
6,122,4,"ROCKDALE","provisional","13247"
6,123,1,"SCHLEY","absentee","13249"
6,123,2,"SCHLEY","early","13249"
6,123,3,"SCHLEY","electionday","13249"
6,123,4,"SCHLEY","provisional","13249"
6,124,1,"SCREVEN","absentee","13251"
6,124,2,"SCREVEN","early","13251"
6,124,3,"SCREVEN","electionday","13251"
6,124,4,"SCREVEN","provisional","13251"
6,125,1,"SEMINOLE","absentee","13253"
6,125,2,"SEMINOLE","early","13253"
6,125,3,"SEMINOLE","electionday","13253"
6,125,4,"SEMINOLE","provisional","13253"
6,126,1,"SPALDING","absentee","13255"
6,126,2,"SPALDING","early","13255"
6,126,3,"SPALDING","electionday","13255"
6,126,4,"SPALDING","provisional","13255"
6,127,1,"STEPHENS","absentee","13257"
6,127,2,"STEPHENS","early","13257"
6,127,3,"STEPHENS","electionday","13257"
6,127,4,"STEPHENS","provisional","13257"
6,128,1,"STEWART","absentee","13259"
6,128,2,"STEWART","early","13259"
6,128,3,"STEWART","electionday","13259"
6,128,4,"STEWART","provisional","13259"
6,129,1,"SUMTER","absentee","13261"
6,129,2,"SUMTER","early","13261"
6,129,3,"SUMTER","electionday","13261"
6,129,4,"SUMTER","provisional","13261"
6,130,1,"TALBOT","absentee","13263"
6,130,2,"TALBOT","early","13263"
6,130,3,"TALBOT","electionday","13263"
6,130,4,"TALBOT","provisional","13263"
6,131,1,"TALIAFERRO","absentee","13265"
6,131,2,"TALIAFERRO","early","13265"
6,131,3,"TALIAFERRO","electionday","13265"
6,131,4,"TALIAFERRO","provisional","13265"
6,132,1,"TATTNALL","absentee","13267"
6,132,2,"TATTNALL","early","13267"
6,132,3,"TATTNALL","electionday","13267"
6,132,4,"TATTNALL","provisional","13267"
6,133,1,"TAYLOR","absentee","13269"
6,133,2,"TAYLOR","early","13269"
6,133,3,"TAYLOR","electionday","13269"
6,133,4,"TAYLOR","provisional","13269"
6,134,1,"TELFAIR","absentee","13271"
6,134,2,"TELFAIR","early","13271"
6,134,3,"TELFAIR","electionday","13271"
6,134,4,"TELFAIR","provisional","13271"
6,135,1,"TERRELL","absentee","13273"
6,135,2,"TERRELL","early","13273"
6,135,3,"TERRELL","electionday","13273"
6,135,4,"TERRELL","provisional","13273"
6,136,1,"THOMAS","absentee","13275"
6,136,2,"THOMAS","early","13275"
6,136,3,"THOMAS","electionday","13275"
6,136,4,"THOMAS","provisional","13275"
6,137,1,"TIFT","absentee","13277"
6,137,2,"TIFT","early","13277"
6,137,3,"TIFT","electionday","13277"
6,137,4,"TIFT","provisional","13277"
6,138,1,"TOOMBS","absentee","13279"
6,138,2,"TOOMBS","early","13279"
6,138,3,"TOOMBS","electionday","13279"
6,138,4,"TOOMBS","provisional","13279"
6,139,1,"TOWNS","absentee","13281"
6,139,2,"TOWNS","early","13281"
6,139,3,"TOWNS","electionday","13281"
6,139,4,"TOWNS","provisional","13281"
6,140,1,"TREUTLEN","absentee","13283"
6,140,2,"TREUTLEN","early","13283"
6,140,3,"TREUTLEN","electionday","13283"
6,140,4,"TREUTLEN","provisional","13283"
6,141,1,"TROUP","absentee","13285"
6,141,2,"TROUP","early","13285"
6,141,3,"TROUP","electionday","13285"
6,141,4,"TROUP","provisional","13285"
6,142,1,"TURNER","absentee","13287"
6,142,2,"TURNER","early","13287"
6,142,3,"TURNER","electionday","13287"
6,142,4,"TURNER","provisional","13287"
6,143,1,"TWIGGS","absentee","13289"
6,143,2,"TWIGGS","early","13289"
6,143,3,"TWIGGS","electionday","13289"
6,143,4,"TWIGGS","provisional","13289"
6,144,1,"UNION","absentee","13291"
6,144,2,"UNION","early","13291"
6,144,3,"UNION","electionday","13291"
6,144,4,"UNION","provisional","13291"
6,145,1,"UPSON","absentee","13293"
6,145,2,"UPSON","early","13293"
6,145,3,"UPSON","electionday","13293"
6,145,4,"UPSON","provisional","13293"
6,146,1,"WALKER","absentee","13295"
6,146,2,"WALKER","early","13295"
6,146,3,"WALKER","electionday","13295"
6,146,4,"WALKER","provisional","13295"
6,147,1,"WALTON","absentee","13297"
6,147,2,"WALTON","early","13297"
6,147,3,"WALTON","electionday","13297"
6,147,4,"WALTON","provisional","13297"
6,148,1,"WARE","absentee","13299"
6,148,2,"WARE","early","13299"
6,148,3,"WARE","electionday","13299"
6,148,4,"WARE","provisional","13299"
6,149,1,"WARREN","absentee","13301"
6,149,2,"WARREN","early","13301"
6,149,3,"WARREN","electionday","13301"
6,149,4,"WARREN","provisional","13301"
6,150,1,"WASHINGTON","absentee","13303"
6,150,2,"WASHINGTON","early","13303"
6,150,3,"WASHINGTON","electionday","13303"
6,150,4,"WASHINGTON","provisional","13303"
6,151,1,"WAYNE","absentee","13305"
6,151,2,"WAYNE","early","13305"
6,151,3,"WAYNE","electionday","13305"
6,151,4,"WAYNE","provisional","13305"
6,152,1,"WEBSTER","absentee","13307"
6,152,2,"WEBSTER","early","13307"
6,152,3,"WEBSTER","electionday","13307"
6,152,4,"WEBSTER","provisional","13307"
6,153,1,"WHEELER","absentee","13309"
6,153,2,"WHEELER","early","13309"
6,153,3,"WHEELER","electionday","13309"
6,153,4,"WHEELER","provisional","13309"
6,154,1,"WHITE","absentee","13311"
6,154,2,"WHITE","early","13311"
6,154,3,"WHITE","electionday","13311"
6,154,4,"WHITE","provisional","13311"
6,155,1,"WHITFIELD","absentee","13313"
6,155,2,"WHITFIELD","early","13313"
6,155,3,"WHITFIELD","electionday","13313"
6,155,4,"WHITFIELD","provisional","13313"
6,156,1,"WILCOX","absentee","13315"
6,156,2,"WILCOX","early","13315"
6,156,3,"WILCOX","electionday","13315"
6,156,4,"WILCOX","provisional","13315"
6,157,1,"WILKES","absentee","13317"
6,157,2,"WILKES","early","13317"
6,157,3,"WILKES","electionday","13317"
6,157,4,"WILKES","provisional","13317"
6,158,1,"WILKINSON","absentee","13319"
6,158,2,"WILKINSON","early","13319"
6,158,3,"WILKINSON","electionday","13319"
6,158,4,"WILKINSON","provisional","13319"
6,159,1,"WORTH","absentee","13321"
6,159,2,"WORTH","early","13321"
6,159,3,"WORTH","electionday","13321"
6,159,4,"WORTH","provisional","13321"
