"time_offset_ms","sid","cid","pid","vid","tally","votes_bidenj","votes_trumpd","votes_others"
0,3,3,373,1,724,564,128,32
0,3,3,374,1,700,558,123,19
0,3,3,375,1,774,586,164,24
0,3,3,376,1,417,311,96,10
0,3,3,377,1,1223,847,350,26
0,3,3,378,1,734,554,164,16
0,3,3,379,1,1334,1045,246,43
0,3,3,380,1,1120,830,271,19
0,3,3,381,1,1258,986,242,30
0,3,3,382,1,1276,1004,238,34
0,3,3,383,1,975,755,195,25
0,3,3,384,1,779,515,241,23
0,3,3,385,1,1356,901,417,38
0,3,3,386,1,943,668,247,28
0,3,3,387,1,816,547,251,18
0,3,3,388,1,954,629,310,15
0,3,3,389,1,1294,933,326,35
0,3,3,390,1,1242,886,325,31
0,3,3,391,1,659,435,211,13
0,3,3,392,1,682,399,278,5
0,3,3,393,1,517,298,212,7
0,3,3,394,1,464,317,138,9
0,3,3,395,1,1014,687,301,26
0,3,3,396,1,1413,971,399,43
0,3,3,397,1,581,373,192,16
0,3,3,398,1,962,627,325,10
0,3,3,399,1,1404,894,478,32
0,3,3,400,1,1318,830,470,18
0,3,3,401,1,1435,793,607,35
0,3,3,402,1,1353,747,565,41
0,3,3,403,1,1219,658,509,52
0,3,3,404,1,560,362,174,24
0,3,3,405,1,860,545,292,23
0,3,3,406,1,825,547,257,21
0,3,3,407,1,752,435,306,11
0,3,3,408,1,849,499,341,9
0,3,3,409,1,901,543,330,28
0,3,3,410,1,782,468,303,11
0,3,3,411,1,898,565,306,27
0,3,3,412,1,667,439,216,12
0,3,3,413,1,654,394,244,16
0,3,3,414,1,772,453,302,17
0,3,3,415,1,716,496,203,17
0,3,3,416,1,655,389,239,27
0,3,3,417,1,623,365,235,23
0,3,3,418,1,1102,634,447,21
0,3,3,419,1,781,464,300,17
0,3,3,420,1,816,531,270,15
0,3,3,421,1,1497,942,527,28
0,3,3,422,1,981,636,325,20
0,3,3,423,1,685,439,224,22
0,3,3,424,1,1127,684,414,29
0,3,3,425,1,1134,661,450,23
0,3,3,426,1,1117,660,442,15
0,3,3,427,1,1606,1011,531,64
0,3,3,428,1,1429,825,556,48
0,3,3,429,1,1339,786,530,23
0,3,3,430,1,1155,685,425,45
0,3,3,431,1,974,558,392,24
0,3,3,432,1,1114,709,385,20
0,3,3,433,1,1081,585,474,22
0,3,3,434,1,586,322,246,18
0,3,3,435,1,273,146,120,7
0,3,3,436,1,790,425,337,28
0,3,3,437,1,453,248,194,11
0,3,3,438,1,850,458,368,24
0,3,3,439,1,1075,613,432,30
0,3,3,440,1,1079,609,443,27
0,3,3,441,1,1319,733,549,37
